,GSM2651032,GSM2651033,GSM2651034,GSM2651035,GSM2651036,GSM2651037,GSM2651038,GSM2651039,GSM2651040,GSM2651041,GSM2651042,GSM2651043,GSM2651044,GSM2651045,GSM2651046,GSM2651047
Gm29782,12.2992949,12.13978607,11.5435477,11.6905362,12.17124086,11.52401143,12.11988795,12.14275791,11.38455453,11.28027562,11.79916556,11.69761435,11.97910034,12.05058379,11.65661428,11.64939884
Rasl11b,10.47497867,10.40154511,9.359525923,9.24550733,9.999871267,9.606178384,10.49367126,10.60991468,10.03971548,9.425509122,10.52456164,9.956920797,10.65248884,10.56353003,9.923945173,10.30312015
Phlda1,11.45889615,11.47977358,11.68178677,11.56431862,11.51620156,11.53740655,11.34109522,11.48644057,11.90461679,11.8903077,11.0808436,11.25070748,11.18968133,10.91435067,12.11527324,11.90517826
Tmod4,9.441410642,9.223564066,11.1391141946667,8.895428658,10.6940124003333,11.106152691,9.84316080933333,9.39308795133333,11.2843717726667,11.2778396033333,9.420657448,7.47162357533333,9.473660902,8.057198995,10.605269469,10.1972789843333
Itgb2l,7.420210638,8.571150037,10.1703033075,9.238861326,9.1179426995,8.63317987,5.4917780895,8.8088850835,9.2936847405,9.1002647625,4.511929597,5.4395034505,6.2021433725,5.320526885,10.2014707185,9.2499609165
Mmp11,11.7944487,11.2031082,10.63176256,11.15636836,11.09168938,10.79476302,11.53207104,11.53985425,11.23855471,11.13111673,11.43743559,11.06257966,11.70158211,11.4036609,11.11788488,11.32481654
Cep95,9.874449399,9.657100907,10.37232126,10.1782213,10.24064422,10.32931777,10.01182695,10.07591083,10.01596855,9.916613842,9.443875825,9.531887824,9.716215113,9.527294133,10.48248237,10.28471236
Hoxa10,10.161890735,10.2483199455,10.1426698335,10.797855433,10.824171234,10.523628,9.95046698,10.0062194665,10.909838525,10.52386428,9.8295658765,10.414099507,10.1100242715,10.2350877795,10.442621662,10.82265826
Ucma,10.1315572805,9.661793562,9.953167326,9.87852245,10.690173385,10.73038994,9.7098933325,9.3694622405,10.81820975,10.2969901455,9.2221198055,7.990708478,9.1116080185,8.803890692,10.338880915,10.92334001
Arid3a,9.863342981,10.38049173,11.00399669,10.74114088,10.42459969,10.43214484,9.753764488,10.54275654,10.84216056,10.9813629,9.732471025,10.17577171,10.04520589,10.12749361,11.06010033,10.601117
2900001G08Rik,10.98975994,10.61087457,9.14123788,9.449950641,10.74452116,9.30161514,10.72054411,10.70950532,9.473547216,9.056814114,10.55449737,9.788985419,10.5916677,10.40946087,9.449618152,10.27447571
Rarres2,12.49562747,13.39910654,12.76212912,13.23751962,13.15095105,13.13022914,12.8383642,12.73478077,13.17174266,13.43188655,12.44243534,13.23483138,12.4068896,12.13297854,13.36308051,13.29093929
Sar1b,10.91657431,10.60854429,11.38105764,10.51151544,11.36657589,11.58483146,11.00719405,10.71022824,11.39065624,11.56911658,10.60243011,10.11824866,10.75192188,10.45454346,11.3416234,11.20602748
Mt1,11.7914956165,12.2805131755,11.442420941,12.0506224445,11.8677626615,11.2362158155,12.2363373995,12.943089608,11.924544592,11.3795932655,12.2891661595,12.269796729,12.0000940385,11.993795747,11.9628856665,11.463489784
Hist1h2bf,10.69394509,10.97494448,12.78940032,11.74139312,11.45610351,12.32517946,10.62653981,11.75080283,11.29052669,11.66634547,10.04968421,11.22639554,9.996449529,11.11632327,11.72236219,11.98742114
Mmp8,10.64595677,11.7368225,12.67347092,12.42046348,11.94858671,12.22610905,9.166820854,12.05140413,12.28864416,12.10201273,7.761816685,8.511886511,9.111697741,8.259190509,13.71193447,12.75307201
Slc24a3,11.65846639,11.12014754,10.45533617,10.89748124,11.17695673,10.28812484,11.4052189,11.4872902,10.68974555,10.50061606,10.81725908,11.13987946,11.26889813,10.92544129,11.00076288,10.89391208
Sox4,11.65301477,11.370008875,10.227485006,11.007207236,11.076907397,10.6058117005,11.46289472,11.2849792605,11.0096130755,10.765911016,11.21462444,11.19312252,11.39581693,11.38982887,10.74415198,11.29974231
Arhgdib,12.15496383,12.64313307,13.170040415,12.917291505,12.69175779,12.523,11.885787025,12.636677805,12.880239935,12.746530015,12.03289121,12.32195457,12.05289114,11.92355684,13.393318655,12.857705525
Nos3,11.28508536,11.30550646,10.63525296,11.28326081,11.51719592,10.71578331,11.59654628,11.36776266,11.08663184,11.11326058,11.52651964,11.86377991,11.98572284,11.85786172,11.25334041,11.28506391
Sfn,9.856275008,9.945271547,10.47877653,11.12261815,10.57946397,10.76615813,10.07834065,10.03096367,10.468059,10.47793683,9.786294572,10.51988874,10.06926336,10.3482807,10.8082955,10.43421867
Zfp385a,13.28735316,13.15702012,12.06819871,12.45714918,13.13030576,12.14481211,13.17251263,13.15980382,11.98530365,11.78350419,12.6948132,12.56773307,12.80529836,12.86422939,12.25055311,12.61211247
Wfdc21,11.72700394,13.10771544,14.0449034,13.3448519,13.08816472,12.79464155,10.78187714,13.13210092,13.14558531,13.15383419,10.03233407,11.84708807,10.93752776,9.963711939,13.97117379,13.21771896
Slc25a4,14.525929255,14.37852655,15.178835655,14.06890313,15.063705505,15.185932525,14.492288655,14.2587737,15.812446485,15.46942515,14.67021277,14.123832405,14.639782485,14.265515155,14.9900636,14.86160354
Ankrd23,10.1140367635,9.5748286605,11.68744548,9.6390696775,11.476306285,11.5440942865,10.332105546,9.8769778715,11.74278006,11.71759281,10.102983941,8.5027833145,10.1100697545,9.084736527,10.937032635,10.424410446
1700097N02Rik,9.833699451,9.897879318,10.71638313,10.32018634,10.4896114,10.03535216,9.407576102,9.998023851,10.36971902,10.22704627,9.463251611,10.04195079,9.793439427,9.895353123,10.57220743,10.20693855
Aebp1,13.3364994766667,13.19179171,11.911854567,12.6426089633333,13.0235350033333,12.2281279566667,13.2569642433333,13.0475802833333,13.0858670666667,12.6749689166667,13.48352402,12.7655296333333,13.30045892,13.1504083033333,12.4429636833333,12.8832319533333
Epx,8.257910361,8.815074879,11.35075259,10.29960235,9.746087797,10.67392132,5.401296288,7.830199447,8.644663102,6.750541193,3.591984145,4.656263243,3.465457033,3.162674919,11.64014423,10.10180638
Gm42102,11.06314116,11.66918573,12.26627527,11.56350023,11.11836496,11.6090307,11.13495424,11.24951965,12.08172635,12.00741115,10.97558728,11.89777085,11.08398099,11.56809343,11.33231389,11.80571714
Gm6498,14.42596763,14.36731251,15.11988261,14.32973102,14.79533222,14.8675984,14.40959212,14.4504786,15.28665685,15.12146099,14.62643863,14.35611676,14.60369992,14.38776024,15.01302423,14.67242715
Cgref1,12.8289862,12.41696758,11.5899904,11.81505268,12.53180779,12.0294975,12.71431466,12.67270024,11.6689698,11.29695829,12.41121769,12.26832618,12.60031641,12.52739302,11.46584121,12.23856816
Myom2,9.046325146,8.5212351245,10.4954636635,8.8341077205,10.5020964725,10.727219117,9.5989249935,9.3274708285,10.8872972595,10.8751785775,9.074112366,7.2491313075,9.2855506815,8.341321932,10.75749982,10.064408774
Hist1h2ai,9.86240744,10.33292948,12.11653085,10.86510012,10.41588469,11.44742051,9.718206741,10.69286796,10.33502315,10.72133429,9.422631941,10.12704761,9.249258624,10.10721815,10.72668074,10.73967114
Vpreb2,7.220405267,8.210985941,11.91428896,11.93193751,9.209217115,12.02929625,6.993667524,7.6709502,8.271605191,10.81492871,6.990348144,9.150137787,6.809201831,8.959575399,9.878665726,9.52027577
Tgfb1i1,10.6519592715,11.220234745,10.0172913335,10.3424925845,10.324173845,9.9466300145,10.485862981,10.346654104,10.395207749,10.1238400225,10.82313621,10.588959244,10.8104605565,10.9135579175,9.938257639,10.22479406
Prg3,8.143431936,8.6075978885,10.75055365,9.6969513875,9.2428393395,10.495158861,5.759766365,7.669075187,8.0393263785,6.9295395895,4.8700502085,5.3769818835,4.6900169645,4.6456485145,11.348525355,9.933219937
Prtn3,8.011768809,8.426942156,10.75159799,9.395128886,9.384945635,9.138399225,6.672962248,10.18683682,10.58158559,10.17555496,6.742707951,7.540805955,7.529111449,7.031577381,9.900235074,9.516151142
Rbfox1,9.61044627,9.5153456145,11.050461,9.27103994,10.563358676,11.03062792,10.1337992,9.9582421275,11.173697055,11.24646876,9.542176073,8.482916313,9.843054519,9.1739962845,11.093048535,10.2834663295
Prg2,11.23384584,11.82792634,13.96278557,12.78645287,12.4020484,13.62112407,8.530531512,10.71992073,11.34845111,9.545963802,6.403177096,7.986573775,6.673057915,6.192336667,14.74273764,13.21054038
Reck,11.05467539,10.88896002,11.05512097,11.16454156,11.99964142,11.507075,11.18750987,11.01077005,11.99008964,11.4440408,10.64938774,10.45039501,11.04919705,10.92162235,11.84834938,12.07033234
Gbp3,10.47972908,10.36804422,9.150574911,9.955566578,9.757186862,9.669333932,11.04433898,10.65611008,9.29742865,9.807246697,9.650675376,10.31921493,9.978381053,10.00574657,9.850931249,9.718104505
Ppapdc3,10.81609545,10.5768134,11.53333252,10.22026441,11.60871218,11.58707,10.71986442,10.42119455,11.62502088,11.7226275,10.73185657,9.630263744,10.60557927,9.946733082,11.31518482,11.18027738
Pglyrp1,9.335823802,10.64909704,12.06079455,11.13339506,10.77564143,10.72903062,7.702367338,10.94878007,11.1541425,11.11910929,7.112173535,7.308727022,8.175149254,7.523328691,11.89697705,11.03748243
Coro1a,13.20013044,13.71784912,14.12342741,13.98306788,13.82182191,13.76061341,13.14730686,13.69779089,13.77400449,13.77903445,12.74383851,13.22103156,12.69939959,12.85509453,14.47433397,13.77900102
Hspb6,9.9624216695,9.724981597,10.9846236925,9.0453588335,11.127523868,11.007919906,10.0260316765,9.659100014,11.9824443,10.423576732,9.682798647,8.794004166,9.7257126075,8.8599283775,10.933604556,10.052744326
Tigar,9.553722315,9.251512213,9.833275772,9.148605466,10.03237423,9.995311694,9.599836782,9.332392803,10.08213566,10.11956451,9.139726996,8.984260714,9.107748547,9.194835881,10.33337347,9.923157459
ND3,15.86159865,15.67016353,16.22232782,16.11959167,16.42459644,16.31325644,15.92822132,16.12276897,16.28211898,16.0650725,15.18275085,15.37967988,15.68793669,15.67120745,16.4517326,16.15634995
BC048507,11.83844667,11.75732001,11.1006857,11.00876011,11.45835002,11.32159039,11.80837051,11.80754831,10.87281166,10.95216431,11.53334441,11.08271661,11.41170051,11.39407264,10.91586421,11.12561137
Fpr2,9.9666078615,10.9855751145,11.8060459,11.3437510365,10.9887943385,11.059879117,9.653229024,11.1371335115,11.235477961,11.1461986855,9.4341994495,9.107200612,9.269003413,9.6120512245,12.384205995,11.58925791
Zfp518b,10.25613558,10.03577976,9.141455205,9.740379178,10.03731093,9.224517543,10.17109883,9.908084517,9.747895994,9.567296947,9.854233497,9.92024721,9.882515553,10.03257401,9.560924131,9.879475898
1700020L24Rik,11.10111494,11.44999087,12.2254646,11.94693578,11.81537161,11.37950957,10.67472007,11.692356,12.1074196,11.78837671,10.81100771,11.40578208,11.16837611,11.17367354,12.39630827,11.94662027
Nctc1,9.029384541,8.9678143785,10.080676196,8.7971434815,10.241316485,10.3656970095,9.3597315505,9.5172437595,10.715601552,10.378869218,9.185224103,8.1841036355,9.348578,8.8367819405,10.82782493,10.0146802895
Cryab,13.96265819,13.72445707,14.63297301,13.35740685,14.45205886,14.74272144,14.2955531,14.27073339,15.29670286,14.20119222,13.21948963,13.17839518,14.08077065,12.86652677,14.89330524,14.24957055
Phf11b,10.42892778,10.37387339,9.439887869,10.05491974,9.723825568,9.748080011,11.00804835,10.34853726,9.32075515,9.661887912,10.11349121,10.67817149,9.830912566,9.8922018,10.03510255,9.671991997
Ehbp1l1,10.2640925705,10.4727590645,11.407351355,10.587056825,10.572167091,10.9318078205,10.4003067375,10.365462692,11.093307498,11.0883959705,10.7772746565,10.5791100005,10.6767947935,10.6284243065,10.743780301,10.634445246
Mrgprf,11.4249775285,11.37498278,10.885924779,11.035013827,11.285367694,10.425908488,11.3563502825,11.262902655,10.991835875,10.643922686,11.50151615,11.461617495,11.5032367345,11.3637551415,10.41661967,11.1182836355
Ifi27l2a,10.3973213805,10.831373214,9.2416568015,10.4038033725,9.929521559,9.487377504,11.036500404,10.7044890075,9.3942903395,10.123897469,9.933850853,11.0950832415,10.180441754,9.8731554995,10.3568943365,9.949371934
Fdft1,9.450358458,9.6875885205,10.54205465,10.034399354,9.838332495,10.1993755865,9.457586417,9.522900846,10.162753493,10.3897330255,9.9371847675,9.783202909,10.085326962,9.6833997155,9.815846272,9.8465424845
Sdpr,12.46154971,12.40370501,12.86813174,12.81381522,12.94810362,12.47435655,12.45331084,12.21304763,12.86581522,13.04406154,11.89174928,13.1926773,12.52000555,12.30706297,13.52253928,13.22588006
Gpsm3,12.87063465,13.12136584,13.61321121,13.56699051,13.155537,13.45270892,12.82740137,13.11506813,13.12131746,13.36392035,12.63485393,13.11505375,12.62881782,12.71178207,13.88156064,13.22653153
Cacna1s,12.17953809,12.01549096,13.88876521,11.98635806,13.60224626,13.97555048,12.72122088,12.63314678,14.08246621,14.13271401,12.16079974,10.34345676,12.48921826,11.65442356,13.61655227,12.98708077
Neb,9.2513524035,9.1609513105,10.89346060125,8.87505636125,10.4756418125,10.902441117,9.88405254225,9.6345111145,11.13881647525,10.9972594445,9.51316457425,7.6462454715,9.6695346765,8.76092886425,10.848637159,10.2826576525
Pla2g7,10.470993033,10.4781737193333,10.079075764,10.360359633,9.988541658,10.3541170463333,10.8206561196667,10.7667028923333,9.90368293733333,10.8751451183333,10.7021743063333,10.1643963236667,10.367212602,10.5456867686667,10.5360010473333,9.993406509
Sdc1,10.087009875,9.99342191766667,9.198993521,9.489143642,9.971437332,9.35494431133333,9.87937804633333,9.70759716566667,9.84554974066667,9.35670911733333,10.4469082616667,9.792055668,10.093446151,10.3888867003333,9.16492101866667,9.786997301
Bcl6,10.2139751725,10.071996345,9.9647114545,10.141808342,10.5001927375,10.979652051,9.922667048,10.025246366,11.208449575,10.752715006,9.8998566125,10.060446598,10.3562015435,9.839784694,11.318098555,11.037009134
Gm28515,12.17329176,12.19587321,12.71475493,13.00695725,12.64902546,12.78178949,12.06496837,12.23393114,12.62542299,12.30785031,11.65205728,12.57258146,12.00241522,12.03340899,12.47770746,12.20186794
Rnase2a,11.36298865,11.48985349,13.50652633,12.8855981,12.36741209,13.77458879,8.912755476,10.9867885,10.77667705,10.0695735,6.808884025,8.037409723,7.05344737,6.28371981,14.45283214,13.42233026
Eif5a2,10.78046352,10.46415936,9.655860578,9.944706279,10.51729285,9.922783339,10.46808695,10.62183614,9.934987334,9.771850264,10.24146105,10.28648351,10.43405487,10.39846117,10.02762372,10.4049675
Ampd1,9.469216626,9.159892551,11.54626212,9.323231451,11.08115992,11.51515713,10.15511365,9.773913136,11.45217843,12.16898178,9.872524642,7.360745289,9.637198807,8.522584347,10.87993412,10.54231196
Sfrp2,14.66068043,13.96532082,12.43397539,12.99661061,14.21068373,12.69618623,14.51162203,14.33660328,13.49714369,13.36805885,14.3597702,13.84339192,14.00926653,13.52412049,13.68089822,14.01626195
Col1a1,15.88944739225,15.71590657175,14.74953722675,15.4056802665,15.95444041025,15.1128397435,15.82942364875,15.87359618025,15.4086159895,14.93158309325,15.58026677475,15.7913953495,15.93244535975,16.1710279535,15.32507102325,15.669909392
Ear2,12.36545443,12.41025372,14.25529326,13.82628559,13.40006496,14.78630992,10.16242802,12.09882417,11.68544972,11.28758687,7.781599333,9.283562796,8.289508428,7.295625556,15.59962897,14.48746165
Ear12,10.78645486,10.97750718,13.00606939,12.44655692,11.74748834,13.29259364,8.531760174,10.5536237,10.34437741,9.828233594,6.475664632,7.6071825,6.636655323,7.466191922,14.08576025,13.02097335
Crlf1,11.5225116986667,10.8762824963333,9.62693803633333,10.345601175,11.4414339793333,9.77892879133333,11.3955100943333,10.524192267,10.4726656973333,9.69884873233333,11.732542382,10.723229777,11.4674242596667,11.6435963693333,9.18229930166667,10.5051580473333
Ly6a,13.76075614,14.10646719,13.32287195,13.87220122,14.03212169,12.99920339,14.04445443,14.10194826,13.12565526,13.04877159,13.68548089,13.9825725,13.64327636,13.61408843,13.17933537,13.30714201
Clip3,11.05117274,10.8856664,9.706151872,10.53575603,10.855601,10.02294394,10.99312534,10.89540202,10.78188995,10.25420732,11.09268228,10.50978077,11.15967597,10.92636285,10.12766058,10.71799124
Ltb,9.130291234,10.08093531,10.16298834,10.59850061,9.296372043,10.49415657,9.119899176,9.780250149,10.32153454,10.6320126,8.85987681,9.213883538,8.727136977,9.360257223,10.04512092,9.948290942
Fam131a,10.72279643,10.53159456,11.06923247,10.28057375,11.04463187,11.21203892,10.79293761,10.49422985,11.07757778,11.24571171,10.3643012,10.10640184,10.60207538,10.62811677,11.02558529,11.03953532
Esm1,10.35100644,10.25365114,11.04307772,10.84295584,10.92274226,11.42470825,10.37464204,10.18954838,10.74978358,10.89066326,10.22160782,9.866660186,10.05616394,10.774904,10.60688802,10.51593463
Ear10,10.56554267,10.77433098,12.65746084,12.06482523,11.42588571,12.90108744,8.370544094,10.4152197,9.87380009,9.604296339,7.04395195,7.921648412,7.382757215,7.135288494,13.58860978,12.55080924
Clec4e,10.38635164,10.65856612,9.720561424,10.6919687,9.677743569,10.01320839,11.13998507,10.69571009,9.653358109,10.29768749,10.55938375,9.528802232,10.43099398,11.32816831,10.7423258,9.883189934
Pcx,10.92164899,11.67101243,11.26507312,11.80246076,11.1095246,11.19498357,11.14653728,10.89930546,11.70040004,11.75309931,10.62773531,12.12303479,10.8655221,10.46335747,11.53611665,11.59399628
Pex11a,9.845123518,10.36733083,10.37930721,10.58965644,10.34653603,10.59085441,9.768504913,10.1197101,11.01978303,11.08963325,10.04975937,10.99675862,10.19024932,9.954967565,10.77940387,10.60083981
2810417H13Rik,9.838903392,9.9465235935,10.6767965765,10.481590484,10.1804900635,10.637642206,9.6515293355,9.9778977035,10.240128632,10.2590783265,9.6839330165,9.9609242135,9.5794996185,9.88434718,9.9913863195,9.8330865325
Atf3,9.777392751,9.574895656,10.9259354,10.69497203,10.23138758,11.16070171,10.1762011,10.05373107,9.719907367,10.84858814,9.692105788,9.774651664,9.851210712,9.668531507,10.97219649,10.42026928
Gm3704,14.83201271,14.57944412,13.56814927,13.95389208,14.86051466,13.7127936,14.85568693,14.82998376,13.74942834,13.41796011,14.46545395,14.15799681,14.68453813,14.64346176,13.99273002,14.550413
Gm32191,15.69192156,15.53812119,14.18114214,14.61851948,15.7508285,14.37169439,15.68303152,15.67633877,14.60578655,14.13810812,15.28919952,14.86151638,15.48467696,15.47079617,14.60087688,15.32248173
